projektzuordnung,aktenzeichen,aussergerichtliche_za_verschickt_datum,vergleich_annahme_durch_VW,I. Instanz: Urteil,Verkauft,Verkaufspreis,FIN,Gebühren erhalten,"Gebühren abweichend von 2,8",extracted_amount,EUR Amount
sk_grossmigration_2021,003522-2022/001:00,1/28/2022 14:59,9/29/2023,Vergleich,0,,WVWZZZ1KZCW238590,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003518-2022/001:00,1/28/2022 14:02,9/18/2023,Vergleich,0,,TMBJF93T6E9037568,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,003526-2022/001:00,1/28/2022 14:07,10/19/2023,Vergleich,0,,WVWZZZ6RZAY106262,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,003531-2022/001:00,1/28/2022 14:10,10/19/2023,Vergleich,0,,TMBLC75L3B6023546,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003542-2022/001:00,1/30/2022 7:10,9/29/2023,Vergleich,0,,TMBUH61ZXD2097776,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003545-2022/001:00,1/30/2022 7:15,9/29/2023,Vergleich,0,,WVWZZZ1KZCW575685,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003355-2022/001:00,1/28/2022 8:25,9/29/2023,Vergleich,0,,TMBJC45L6D6098265,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003358-2022/001:00,1/28/2022 11:08,9/29/2023,Vergleich,0,,WVWZZZ13ZBV019176,"€ 2,126.89",,"2.126,89 EUR","2.126,89 "
sk_grossmigration_2021,003359-2022/001:00,1/28/2022 11:09,11/8/2023,Vergleich,0,,WVWZZZ1KZ9W555116,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,003145-2022/001:00,1/27/2022 7:04,9/29/2023,Vergleich,0,,TMBLD75L1F6056810,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003146-2022/001:00,1/27/2022 7:06,10/2/2023,Vergleich,0,,WV2ZZZ2KZEX035766,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003227-2022/001:00,2/14/2022 12:11,7/26/2023,Vergleich,0,,WVWZZZ1KZDW520267,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,003242-2022/001:00,2/14/2022 14:39,9/29/2023,Vergleich,0,,TMBJD75L0F6076554,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,003158-2022/001:00,1/31/2022 8:13,9/29/2023,Vergleich,0,,TMBNL65JXF5021936,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,003151-2022/001:00,1/27/2022 8:06,7/26/2023,Vergleich,0,,WVGZZZ5NZFW558455,"€ 2,259.93",,"2.259,93 EUR","2.259,93 "
sk_grossmigration_2021,003156-2022/001:00,1/28/2022 18:28,9/29/2023,Vergleich,0,,WVGZZZ5NZBW051701,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003169-2022/001:00,1/27/2022 10:03,7/26/2023,Vergleich,0,,WVGZZZ1TZDW007783,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,003178-2022/001:00,1/27/2022 10:04,10/19/2023,Vergleich,0,,WVWZZZ3CZ9E125780,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003220-2022/001:00,1/27/2022 15:48,9/29/2023,Vergleich,0,,WV2ZZZ2KZEX093783,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003171-2022/001:00,1/28/2022 10:40,11/13/2023,Vergleich,1,7000,WV1ZZZ2KZCX124452,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003222-2022/001:00,1/27/2022 13:36,10/19/2023,Vergleich,0,,WVWZZZ1KZAW123431,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003232-2022/001:00,1/27/2022 11:29,8/4/2023,Vergleich,0,,WVGZZZ5NZAW005678,"€ 2,126.89",,"2.126,89 EUR","2.126,89 "
sk_grossmigration_2021,003221-2022/001:00,1/27/2022 13:37,10/19/2023,Vergleich,0,,WVWZZZ3CZAE201870,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,003226-2022/001:00,1/27/2022 13:40,9/29/2023,Vergleich,0,,WVWZZZ3CZDE144109,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,003228-2022/001:00,1/27/2022 13:29,10/19/2023,Vergleich,0,,WVWZZZ3CZAE156381,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,003229-2022/001:00,1/27/2022 13:29,10/2/2023,Vergleich,0,,WVGZZZ1TZEW030015,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003233-2022/001:00,1/27/2022 13:29,9/29/2023,Vergleich,0,,WVWZZZ1FZ9V001891,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003223-2022/001:00,1/27/2022 13:38,10/19/2023,Vergleich,0,,VSSZZZ6JZBR179740,€ 448.51,,"448,51 EUR","448,51 "
sk_grossmigration_2021,003275-2022/001:00,1/27/2022 13:36,11/8/2023,Vergleich,0,,WVWZZZ1KZBM661769,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003263-2022/001:00,1/27/2022 14:36,7/26/2023,Vergleich,0,,TMBLE75L7E6045368,"€ 2,126.89",,"2.126,89 EUR","2.126,89 "
sk_grossmigration_2021,003271-2022/001:00,1/27/2022 14:39,9/29/2023,Vergleich,0,,TMBEL6NH2F4551790,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003289-2022/001:00,1/27/2022 14:45,9/29/2023,Vergleich,0,,WVGZZZ5NZBW051725,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003172-2022/001:00,1/27/2022 15:18,9/29/2023,Vergleich,0,,WVWZZZ3CZEE135193,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,003199-2022/001:00,1/27/2022 13:25,9/29/2023,Vergleich,0,,WVWZZZ1KZBW301996,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003235-2022/001:00,1/27/2022 13:43,10/19/2023,Vergleich,0,,VSSZZZ5PZCR012136,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003236-2022/001:00,1/27/2022 15:50,4/15/2024,Vergleich,0,,TMBHT61Z3D2039556,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003247-2022/001:00,1/27/2022 15:55,9/29/2023,Vergleich,0,,TMBJD75L8D6074273,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003251-2022/001:00,1/27/2022 15:57,10/19/2023,Vergleich,0,,WVWZZZ1KZAP125415,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003174-2022/001:00,1/31/2022 6:46,9/29/2023,Vergleich,0,,TMBKE61ZXC2033073,"€ 1,675.50",,"1.675,50 EUR","1.675,50 "
sk_grossmigration_2021,003290-2022/001:00,1/28/2022 7:15,1/6/2024,Vergleich,0,,TMBJF93T8C9025564,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,003295-2022/001:00,1/28/2022 7:19,2/23/2024,Vergleich,0,,WVWZZZ1KZCP143389,"€ 1,190.00",,"1.190,00 EUR","1.190,00 "
sk_grossmigration_2021,003259-2022/001:00,1/27/2022 12:29,7/26/2023,Vergleich,0,,WVWZZZ3CZEE045708,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,003175-2022/001:00,1/27/2022 15:24,9/29/2023,Vergleich,0,,WVWZZZ3CZBP314574,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003280-2022/001:00,1/27/2022 12:32,9/29/2023,Vergleich,0,,TMBJE73T7F9015426,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003181-2022/001:00,1/31/2022 6:47,10/19/2023,Vergleich,0,,WV1ZZZ2KZCX055646,€ 497.30,,"497,30 EUR","497,30 "
sk_grossmigration_2021,003183-2022/001:00,1/31/2022 6:48,8/22/2024,Vergleich,0,,wvwzzz1kzbw289169,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,003300-2022/001:00,1/27/2022 14:59,2/20/2024,Vergleich,0,,WVWZZZ3CZCE106123,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,003301-2022/001:00,1/27/2022 15:01,10/19/2023,Vergleich,0,,WVWZZZ3CZBE399629,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003230-2022/001:00,1/27/2022 13:42,10/19/2023,Vergleich,0,,WVWZZZ1KZCP077202,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003206-2022/001:00,1/27/2022 13:28,10/19/2023,Vergleich,0,,WVWZZZ1KZBM686780,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003187-2022/001:00,1/27/2022 15:39,7/26/2023,Vergleich,0,,TMBLD75L8E6029652,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,003444-2022/001:00,1/28/2022 15:13,11/8/2023,Vergleich,1,8500,WAUZZZ8K3DA079653,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003200-2022/001:00,1/27/2022 15:45,9/29/2023,Vergleich,0,,WVWZZZ3CZEE501715,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,003204-2022/001:00,1/27/2022 15:46,9/29/2023,Vergleich,0,,WAUZZZ8U0ER146567,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003188-2022/001:00,2/14/2022 10:18,10/19/2023,Vergleich,0,,WVGZZZ5NZ9W044537,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003207-2022/001:00,2/14/2022 11:01,9/29/2023,Vergleich,0,,WVWZZZ1KZBW109107,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,003208-2022/001:00,2/14/2022 11:31,9/29/2023,Vergleich,0,,WV1ZZZ2KZFX133064,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003210-2022/001:00,2/14/2022 11:35,10/19/2023,Vergleich,0,,TMBHT61Z1C2103849,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002985-2022/001:00,1/27/2022 8:24,8/4/2023,Vergleich,0,,WVGZZZ1TZEW056221,"€ 1,887.70",,"1.887,70 EUR","1.887,70 "
sk_grossmigration_2021,003043-2022/001:00,1/27/2022 7:15,9/29/2023,Vergleich,0,,WVGZZZ1TZBW100518,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,003045-2022/001:00,1/26/2022 15:30,10/19/2023,Vergleich,0,,VSSZZZ6JZFR171966,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003002-2022/001:00,1/27/2022 7:53,9/29/2023,Vergleich,0,,WVGZZZ5NZAW089122,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,003003-2022/001:00,1/27/2022 7:54,9/29/2023,Vergleich,0,,VSSZZZ7NZDV516031,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003009-2022/001:00,1/27/2022 7:55,2/23/2024,Vergleich,0,,wvwzzz1kzaw560372,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,003010-2022/001:00,1/27/2022 8:11,11/8/2023,Vergleich,1,5000,WVWZZZ3CZAE068711,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003017-2022/001:00,1/27/2022 8:19,9/29/2023,Vergleich,0,,WVGZZZ5NZEW054661,"€ 1,675.50",,"1.675,50 EUR","1.675,50 "
sk_grossmigration_2021,003025-2022/001:00,1/27/2022 13:08,7/25/2023,Vergleich,0,,WVWZZZ16ZDM603799,"€ 1,305.43",,"1.305,43 EUR","1.305,43 "
sk_grossmigration_2021,003029-2022/001:00,1/27/2022 9:45,9/29/2023,Vergleich,0,,TMBJT75L5F6027563,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,003035-2022/001:00,1/27/2022 9:51,9/29/2023,Vergleich,0,,VSSZZZ7NZEV520350,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003056-2022/001:00,1/27/2022 10:03,9/29/2023,Vergleich,0,,WV2ZZZ2KZCX070660,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003064-2022/001:00,1/27/2022 10:06,9/29/2023,Vergleich,0,,WVGZZZ5NZ9W542949,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,003011-2022/001:00,1/26/2022 14:18,10/19/2023,Vergleich,0,,WV2ZZZ2KZDX089512,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,003012-2022/001:00,1/26/2022 14:19,11/8/2023,Vergleich,1,4552,WVWZZZ1KZBW024319,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,003000-2022/001:00,1/28/2022 14:54,7/26/2023,Vergleich,0,,WAUZZZ8T1EA035158,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,003022-2022/001:00,1/26/2022 14:23,8/7/2023,Vergleich,0,,WV2ZZZ2KZEX131269,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,003036-2022/001:00,1/26/2022 14:26,9/29/2023,Vergleich,0,,WVWZZZ3CZDE003294,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003070-2022/001:00,1/27/2022 12:44,10/2/2023,Vergleich,0,,WVWZZZ6RZBY334512,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003078-2022/001:00,3/14/2022 6:47,10/19/2023,Vergleich,0,,WVWZZZ1KZAW566871,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,003054-2022/001:00,1/26/2022 15:23,9/29/2023,Vergleich,0,,WVWZZZ7NZFV039688,"€ 2,467.17",,"2.467,17 EUR","2.467,17 "
sk_grossmigration_2021,003066-2022/001:00,1/26/2022 15:31,9/29/2023,Vergleich,0,,WVGZZZ5NZAW537972,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,003100-2022/001:00,1/28/2022 15:03,9/29/2023,Vergleich,0,,WVWZZZ1FZBV014953,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003092-2022/001:00,1/26/2022 15:47,10/19/2023,Vergleich,0,,TMBJJ93T7C9035016,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,003096-2022/001:00,1/26/2022 15:51,10/19/2023,Vergleich,0,,WVWZZZ16ZBM100651,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003161-2022/001:00,2/1/2022 13:36,9/29/2023,Vergleich,0,,WVGZZZ1TZDW014581,"€ 1,099.30",,"1.099,30 EUR","1.099,30 "
sk_grossmigration_2021,003182-2022/001:00,1/27/2022 13:27,6/10/2024,Vergleich,0,,WVWZZZ1KZAW312663,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,003185-2022/001:00,2/1/2022 13:33,10/2/2023,Vergleich,0,,TMBNL65J6F5013705,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,003105-2022/001:00,1/28/2022 17:55,9/29/2023,Vergleich,0,,WV2ZZZ2KZDX102701,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003127-2022/001:00,1/28/2022 18:12,9/29/2023,Vergleich,0,,TMBGE61Z9C8023699,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003110-2022/001:00,1/28/2022 15:20,11/8/2023,Vergleich,0,,TMBNJ65J2D7017550,€ 448.51,,"448,51 EUR","448,51 "
sk_grossmigration_2021,003561-2022/001:00,1/28/2022 16:01,9/29/2023,Vergleich,0,,WVWZZZ3CZCP015173,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003123-2022/001:00,1/28/2022 15:38,9/29/2023,Vergleich,0,,VSSZZZ7NZFV501214,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,003131-2022/001:00,1/28/2022 15:45,9/29/2023,Vergleich,0,,WVGZZZ5NZEW037570,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003401-2022/001:00,1/28/2022 15:57,2/9/2024,Vergleich,0,,VSSZZZ3RZCR015597,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,003138-2022/001:00,2/14/2022 9:30,9/29/2023,Vergleich,0,,WVWZZZ1KZDM602971,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003140-2022/001:00,2/14/2022 9:54,10/19/2023,Vergleich,0,,WVWZZZ6RZAY080891,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,000107-2022/001:00,1/11/2022 9:55,10/2/2023,Vergleich,0,,WVWZZZ3CZAP062593,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,003142-2022/001:00,2/14/2022 10:07,10/2/2023,Vergleich,0,,WV2ZZZ2KZEX063866,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002958-2022/001:00,1/27/2022 7:07,11/8/2023,Vergleich,0,,VSSZZZ6JZBR043405,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,003124-2022/001:00,1/28/2022 18:11,10/19/2023,Vergleich,0,,WVWZZZ1KZBW070561,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002986-2022/001:00,1/27/2022 7:12,8/4/2023,Vergleich,0,,WVWZZZ3CZEE099298,"€ 2,508.89",,"2.508,89 EUR","2.508,89 "
sk_grossmigration_2021,003091-2022/001:00,1/27/2022 15:44,10/19/2023,Vergleich,0,,WV2ZZZ2KZBX268566,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002967-2022/001:00,1/26/2022 13:35,10/19/2023,Vergleich,0,,WVWZZZ1KZAW609906,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002439-2022/001:00,1/25/2022 14:27,10/19/2023,Vergleich,0,,TMBJE73T0B9013608,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002444-2022/001:00,1/25/2022 14:34,10/19/2023,Vergleich,0,,VSSZZZ6JZDR156581,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,002470-2022/001:00,3/14/2022 8:23,9/29/2023,Vergleich,0,,TMBJF73T5E9012925,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,002475-2022/001:00,1/25/2022 14:47,9/29/2023,Vergleich,0,,WVGZZZ1TZEW084895,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002570-2022/001:00,1/25/2022 14:49,9/29/2023,Vergleich,0,,WVWZZZ1KZDK001270,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002487-2022/001:00,1/25/2022 14:51,10/19/2023,Vergleich,0,,WVWZZZ3CZEE154650,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002489-2022/001:00,1/25/2022 14:53,9/29/2023,Vergleich,0,,WV2ZZZ2KZFX035616,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,002505-2022/001:00,1/25/2022 15:08,9/29/2023,Vergleich,0,,WVGZZZ5NZCW502812,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002442-2022/001:00,3/14/2022 8:24,9/29/2023,Vergleich,0,,Wv2zzz2kzcx080493,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002446-2022/001:00,1/25/2022 16:39,9/29/2023,Vergleich,0,,VSSZZZ7NZEV503730,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002542-2022/001:00,1/25/2022 17:33,10/19/2023,Vergleich,0,,WVGZZZ1TZFW080641,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002545-2022/001:00,1/26/2022 8:19,9/29/2023,Vergleich,0,,WVWZZZ1KZCW066276,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002547-2022/001:00,1/26/2022 8:26,9/29/2023,Vergleich,0,,TMBJD75L5E6045721,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,002515-2022/001:00,1/24/2022 20:19,7/26/2023,Vergleich,0,,WVGZZZ5NZEW001240,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,002518-2022/001:00,1/24/2022 20:20,9/29/2023,Vergleich,0,,WVWZZZ3CZEE173330,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,002530-2022/001:00,1/24/2022 20:34,9/29/2023,Vergleich,0,,WVWZZZ1KZDW001523,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,002532-2022/001:00,1/24/2022 20:36,9/29/2023,Vergleich,0,,WVWZZZ3CZFE060584,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002533-2022/001:00,1/24/2022 20:38,10/19/2023,Vergleich,0,,WVWZZZ1KZAW025689,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002483-2022/001:00,1/26/2022 10:37,9/29/2023,Vergleich,0,,TMBGE61Z4B2096156,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,002495-2022/001:00,1/26/2022 10:40,9/29/2023,Vergleich,0,,WVGZZZ1TZDW049085,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002465-2022/001:00,1/25/2022 9:57,10/19/2023,Vergleich,0,,WVWZZZ3CZ9E144183,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002468-2022/001:00,1/25/2022 10:02,10/19/2023,Vergleich,0,,TMBJE73T4D9044072,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002478-2022/001:00,1/25/2022 10:15,9/29/2023,Vergleich,0,,WAUZZZ8P9CA100189,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002484-2022/001:00,1/25/2022 10:23,9/29/2023,Vergleich,0,,TMBGE61Z4C2119940,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002474-2022/001:00,1/25/2022 8:03,9/29/2023,Vergleich,0,,WVGZZZ1TZCW045543,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002482-2022/001:00,1/25/2022 8:09,7/26/2023,Vergleich,0,,WVGZZZ1TZDW086520,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,002486-2022/001:00,1/25/2022 8:12,10/2/2023,Vergleich,0,,WVWZZZ3CZEE077824,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002491-2022/001:00,1/25/2022 8:11,9/29/2023,Vergleich,0,,WVWZZZ3CZEE028607,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002513-2022/001:00,1/25/2022 10:40,10/19/2023,Vergleich,0,,WVWZZZ1KZAP073670,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002529-2022/001:00,1/25/2022 10:55,7/25/2023,Vergleich,0,,WAUZZZ8T6BA055501,"€ 1,398.25",,"1.398,25 EUR","1.398,25 "
sk_grossmigration_2021,002531-2022/001:00,1/25/2022 10:58,10/19/2023,Vergleich,0,,WVWZZZ3CZAE089346,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002708-2022/001:00,1/26/2022 8:00,7/25/2023,Vergleich,0,,WVGZZZ5NZBW082751,"€ 1,212.61",,"1.212,61 EUR","1.212,61 "
sk_grossmigration_2021,002504-2022/001:00,1/24/2022 14:46,9/29/2023,Vergleich,1,10600,WV2ZZZ2KZEX121883,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,002509-2022/001:00,1/24/2022 14:51,9/29/2023,Vergleich,0,,WVGZZZ5NZBW099465,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002519-2022/001:00,1/24/2022 14:59,9/29/2023,Vergleich,0,,WVWZZZ1KZBW584102,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,002524-2022/001:00,1/25/2022 9:06,4/16/2024,Vergleich,0,,WVGzzz1TZBW048463,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,002528-2022/001:00,1/25/2022 9:08,10/19/2023,Vergleich,0,,WVWZZZ6RZEY225681,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002563-2022/001:00,1/25/2022 14:33,10/19/2023,Vergleich,0,,WVWZZZ1KZDP041236,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002564-2022/001:00,1/25/2022 14:34,1/6/2024,Vergleich,0,,WVWZZZ1KZAW029703,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,002566-2022/001:00,1/25/2022 14:35,9/29/2023,Vergleich,0,,WV2ZZZ2KZCX103621,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002581-2022/001:00,1/25/2022 14:38,10/19/2023,Vergleich,0,,WVWZZZ6RZCY208946,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002583-2022/001:00,1/25/2022 14:39,10/19/2023,Vergleich,0,,WVGZZZ1TZBW099910,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002585-2022/001:00,1/25/2022 14:40,10/19/2023,Vergleich,0,,WVWZZZ3CZAE192463,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002587-2022/001:00,1/27/2022 8:20,10/2/2023,Vergleich,0,,VSSZZZ7NZEV510833,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,002598-2022/001:00,1/25/2022 14:59,9/29/2023,Vergleich,0,,WVWZZZ1KZCK013237,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002602-2022/001:00,1/25/2022 15:02,2/23/2024,Vergleich,0,,wvwzzz1kzcp122729,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,002607-2022/001:00,1/25/2022 15:13,9/29/2023,Vergleich,0,,WVWZZZ1KZDP022928,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,003050-2022/001:00,1/27/2022 15:36,9/29/2023,Vergleich,0,,TMBJF73T7C9025592,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
